product_id,product,market_price,rating,description
11434,Peach - Indian,161.25,,"Indian Peaches are juicy fruits, with spongy skin and sugary flesh. These are a rich source of vitamins, proteins, carbohydrates, antioxidants, minerals and other chemical compounds. A ripe peach contains a sweet, musky scent and a vibrant, sweet taste mixed with varying degrees of tartness. Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/"
11475,Baby Corn - Unpeeled,18.75,,"A young sweet-tasting corn, baby corns are small in size and handpicked before they mature. Picking fresh and scrumptious vegetables for your healthy lifestyle is now just a click away.
 Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1687/manchurian-baby-corn-basket-chat/"
11581,Tomato - Cherry,40,,"Having the size, colour and juiciness of cherries, cherry tomatoes are sweeter to taste than regular varieties. We pick these tomatoes from reputed farmers and store in hygienic conditions to maintain their freshness. Do not forget to check out our delicious recipe-https://www.bigbasket.com/cookbook/recipes/1504/tomato-feta-omelette/"
11604,"Brinjal - Bharta, Organically Grown",31.25,,"Fresho Organic products are organically grown and handpicked by expert.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
11632,"Carrots Sliced, Broccoli Florets and Cauliflower Florets",42.5,,"Fresh carrot, broccoli and cauliflower, cleaned and cut into almost equal sizes. Make your cooking fun without having to waste time on cutting and peeling.
Try out this recipe at home -  https://www.bigbasket.com/flavors/collections/222/ready-to-cook-vegetable-pack-recipes/ 
 Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
11702,Red Cabbage - Grated,28.75,,Red cabbages are round and wrapped in purplish red leaf layers with a more peppery and bold flavour compared to green ones. Leaves are coarser as they have less water content.
11791,Plum - Imported,99.69,,"Dark red or black, sweet, juicy and succulent plums are cherished for their taste everywhere.
We have handpicked the premium quality plums just for you. 
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/1267/kelloggs-special-k-baked-yogurt-with-berries/"
11804,Methi/Venthaya Keerai,43.75,,"Methi leaves are a very popular ingredient in Indian dishes that has a bitter taste and strong aroma.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/1749/rice-methi-pakoda/"
11828,Carrot - Sliced,34.75,,"A popular sweet-tasting root vegetable, Carrots are long, narrow and cone shaped. They have thick, fleshy, deeply coloured root, which grows underground, and feathery green leaves that emerge above the ground.  While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste. We deliver these carrots freshly sliced, making your preparations much easier and quicker because we value your time!"
11841,Kernels Peri Peri Masala,55,,"SUPA CORN branded sweet corn is carefully cultivated with Australian seeds using efficient techniques developed over 12 years of farming experience and research. 100% Natural Sweet Corn packed using our very unique OXY FRESHTM Technology.Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability."
11903,Cherry,168.75,,"Cherries are succulent with a sour-sweet flavor, especially red cherries. As they darken they flavor better & tasteless sour. Cherries are wealthy in vitamin C, beta carotene, antioxidants as anthocyanins, and quercetin. They advantage us in many ways as it is a foundation of nutrients and vitamins. Cherries are packed with nutrition. They aid in heart health and improve sleep quality. They help in exercise recovery. They help improve in problems like arthritis. It is an energy-boosting fruit and still low in calories. Fresho cherries are hand-picked from the best."
11916,Amaranthus - Chopped,31.25,,"A highly nutritious leafy vegetable, Amaranthus is also known as Chinese spinach. They are available in light purple, green or a bicolour of the two. We deliver them finely chopped for your ease and convenience because we value your every minute."
11969,Lettuce - Green,17.5,,"With tender, delicate and loosely packed green leaves, Lettuce gives a crunchy and fresh feel to burgers and sandwiches.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/570/caesar-salad/"
12235,"Banana - Raw, Organically Grown",27.5,,"Raw bananas are unripened bananas with a tough, green skin. Their flesh is white, dense and has a starchy-tart flavour. We selectively pick organically grown raw green bananas from the best farms.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/786/raw-banana-kofta/"
12376,Capsicum - Red,40,,"Capsicum is wealthy in several phytonutrients especially antioxidants, minerals and dietary fibre like manganese, copper, potassium and magnesium. It is wealthy in Vitamin A, B6, C, E, K and small amounts of thiamine, niacin and folate. It adds a dynamic personality to your food owing to a vibrant red colour. It mixes into any dish and brings out a certain zing and taste. It is a storehouse of vital nutrients."
12412,Ready to Cook - Potato French Fries,27.5,,"Potato French fries are delightful and low on the glycemic index, which means they assist control blood sugar. It also includes a variety of phytonutrients that have antioxidant activity. It is extremely fine supply of vitamin B6 and a fine supply of potassium, vitamin C, copper, manganese, niacin, dietary fiber, phosphorus, and pantothenic acid.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
12440,Cabbage,20,,"With a texture of crispness and juiciness the moment you take the first bite, cabbages are sweet and grassy flavoured with dense and smooth leafy layers. 
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/710/cabbage-chowder/"
12494,Grapes - Bangalore Blue with Seed,25,,"Exclusively grown in Chikkaballapur, Bangalore Urban and Kolar districts, these soft skinned Fresho black blue grapes have a foxy flavour and a brisky pungent taste. 
We have neatly packed the best quality grapes to make your day fresh and healthy.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2096/fruits-mithai-and-cheese-masti/"
12541,White Radish - Sliced,36.25,,"Radishes are a root crop with a crunchy texture and a sharp spicy hot or sweet taste. They are juicy and sometimes has a pungent smell. Do not forget to check out our delicious recipe-
https://www.bigbasket.com/cookbook/recipes/1197/clear-vegetarian-soup-with-vegetarian-fritter/"
12598,Mushrooms - Oyster,68.75,,Oyster mushrooms are pale to dark gray in colour and have a shape like that of an oyster with a soft and slightly chewy texture. They have a mild flavour and an aroma and taste similar to that of seafood.
12644,Guava,42.5,,"Savour the green guavas along with hard, pale yellow edible seeds. The off-white flesh is crunchy and mildly sweet with very good fragrance. 
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/802/fruit-salad-trifle/"
12646,Sweet Corn - Pellets,38.75,,"Fresho brings yellow succulent, sweet corn pellets, thereby reducing your effort of separating them. They can be directly snacked on or can be used in any recipe. Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/1305/saffron-cornflakes/"
12665,Cut - Fruit Salad,60,,"Fresho Fruit Salad is a tasty assortment of fresh fruits, all cut & packed in our hygienic facilities where all our workers wear caps, gloves & masks. This nutritious fruit salad tray is preservative free and includes portions of: Black Grapes | Pomegranate Seeds | Sapota (Chikoo) Wedges | Pineapple Chunks | Mint Leaves. Through Fresho, bigbasket promotes healthy living by providing customers with high quality, farm-fresh fruits and vegetables. With Fresho, you will always get safe and unadulterated fruits & vegetables."
12737,Capsicum - Red,81.25,,"Leaving a sweet and fruity flavour on the tastebuds, Red capsicums, also known as red bell peppers are bell shaped, medium-sized fruit pods. They have thick and shiny skin with fleshy texture on the inside. Red bell peppers are the most ripened and sweetest of all capsicums. Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2347/pro-veg-platter-with-greek-yogurt-dip/"
